id,name,TrackingID
32061,COX160X600,NULL
32061,ENET160X600,NULL
32061,ERN160X600,NULL
32061,FOXN160X600,NULL
32061,XFIN160X600,NULL
32062,160X600,NULL
32062,COX160X600,NULL
32062,ENET160X600,NULL
32062,ERN160X600,NULL
32062,FOXN160X600,NULL
32062,XFIN160X600,NULL
32063,300x250,
32064,300x250,_BL54678bb__
32065,160X600,NULL
32065,728X90,NULL
32066,300x250,_BL54fa43a__
32067,160X600,NULL
32067,300X250,_BLA5B0611B9B8__
32067,320X50,_BL03FB59BA1AB__
32067,728X90,NULL
32068,728X90SWF,NULL
32069,300x250,_BL2bc5ffa__
32070,160X600,NULL
32070,300X250,NULL
32070,728X90,NULL
32071,160X600,NULL
32071,728X90,NULL
32072,300x250,_BL61131cd__
32073,300x250,_BL58d0220__
32074,300x250,_BL6c2a335__
32075,300x250,_BL9876a6a__
32076,300x250,_BLaee8813__
32077,COXRobinsonsPrintIBVVideo,NULL
32077,ENETRobinsonsPrintIBVVideo,NULL
32077,ERNRobinsonsPrintIBVVideo,NULL
32077,FOXNRobinsonsPrintIBVVideo,NULL
32077,RobinsonsPrintIBVVideo,NULL
32077,XFINRobinsonsPrintIBVVideo,NULL
32078,160X600,NULL
32078,728X90,NULL
32079,160X600,NULL
32079,COX160X600,NULL
32079,ENET160X600,NULL
32079,ERN160X600,NULL
32079,FOXN160X600,NULL
32079,XFIN160X600,NULL
32080,160X600,NULL
32080,728X90,NULL
32081,320x50,_BL28882db__
32082,160X600,NULL
32082,COX160X600,NULL
32082,ENET160X600,NULL
32082,ERN160X600,NULL
32082,FOXN160X600,NULL
32082,XFIN160X600,NULL
32083,160X600,NULL
32083,COX160X600,NULL
32083,ENET160X600,NULL
32083,ERN160X600,NULL
32083,FOXN160X600,NULL
32083,XFIN160X600,NULL
32084,320X50,_BL178B30522BB__
32084,728X90,NULL
32085,160X600,NULL
32085,COX160X600,NULL
32085,ENET160X600,NULL
32085,ERN160X600,NULL
32085,FOXN160X600,NULL
32085,XFIN160X600,NULL
32086,160X600,NULL
32086,COX160X600,NULL
32086,ENET160X600,NULL
32086,ERN160X600,NULL
32086,FOXN160X600,NULL
32086,XFIN160X600,NULL
32087,XFINLRBluffCity160x600,
32087,XFINLRBluffCity300x250,
32088,300x250,_BL664e214__
32089,160X600,NULL
32089,728X90,NULL
32090,160X600,NULL
32090,COX160X600,NULL
32090,ENET160X600,NULL
32090,ERN160X600,NULL
32090,FOXN160X600,NULL
32090,XFIN160X600,NULL
32091,COXCrouseFordNetCarrollFredIBVVideo,NULL
32091,CrouseFordNetCarrollFredIBVVideo,NULL
32091,ENETCrouseFordNetCarrollFredIBVVideo,NULL
32091,ERNCrouseFordNetCarrollFredIBVVideo,NULL
32091,FOXNCrouseFordNetCarrollFredIBVVideo,NULL
32091,XFINCrouseFordNetCarrollFredIBVVideo,NULL
32092,300x250,_BLd942841__
32093,KAREPreRoll,_BL92bdff0__
32094,WSAVPreRoll,
32095,160X600,NULL
32095,COX160X600,NULL
32095,ENET160X600,NULL
32095,ERN160X600,NULL
32095,FOXN160X600,NULL
32095,XFIN160X600,NULL
32096,WTTACelebrityNameGame,_BLda92038__
32097,300x250,_BLb0e04eb__
32098,300x250,_BLde28a5e__
32098,300x250NF,_BLed1c41e__
32098,728x90,_BL4e63fc9__
32099,160X600,NULL
32099,COX160X600,NULL
32099,ENET160X600,NULL
32099,ERN160X600,NULL
32099,FOXN160X600,NULL
32099,XFIN160X600,NULL
32100,160X600,NULL
32100,COX160X600,NULL
32100,ENET160X600,NULL
32100,ERN160X600,NULL
32100,FOXN160X600,NULL
32100,XFIN160X600,NULL
32101,XFINThompsonAuto300x250IBV,
32102,COXWhyBracesIBVVideo,NULL
32102,ENETWhyBracesIBVVideo,NULL
32102,ERNWhyBracesIBVVideo,NULL
32102,FOXNWhyBracesIBVVideo,NULL
32102,WhyBracesIBVVideo,NULL
32102,XFINWhyBracesIBVVideo,NULL
32103,COXKittysFlowersMothersDayIBVVideo,NULL
32103,ENETKittysFlowersMothersDayIBVVideo,NULL
32103,ERNKittysFlowersMothersDayIBVVideo,NULL
32103,FOXNKittysFlowersMothersDayIBVVideo,NULL
32103,KittysFlowersMothersDayIBVVideo,NULL
32103,XFINKittysFlowersMothersDayIBVVideo,NULL
32104,300X250,NULL
32104,COX300X250,NULL
32104,ENET300X250,NULL
32104,ERN300X250,NULL
32104,FOXN300X250,NULL
32104,XFIN300X250,NULL
32105,160X600,NULL
32105,COX160X600,NULL
32105,ENET160X600,NULL
32105,ERN160X600,NULL
32105,FOXN160X600,NULL
32105,XFIN160X600,NULL
32106,160X600,NULL
32106,COX160X600,NULL
32106,ENET160X600,NULL
32106,ERN160X600,NULL
32106,FOXN160X600,NULL
32106,XFIN160X600,NULL
32107,160X600,NULL
32107,COX160X600,NULL
32107,ENET160X600,NULL
32107,ERN160X600,NULL
32107,FOXN160X600,NULL
32107,XFIN160X600,NULL
32108,160X600,NULL
32108,300X250,NULL
32108,728X90,NULL
32109,160X600,NULL
32109,728X90,NULL
32110,160X600,NULL
32111,160X600,NULL
32111,COX160X600,NULL
32111,ENET160X600,NULL
32111,ERN160X600,NULL
32111,FOXN160X600,NULL
32111,XFIN160X600,NULL
32112,160X600,NULL
32112,320X50,_BLE44940DB546__
32112,728X90,_BLAE026D8A5CB__
32113,160X600,NULL
32113,300X250,_BL522A417BBBE__
32113,320X50,_BL2D22E6C8408__
32113,728X90,NULL
32114,160X600,NULL
32114,COX160X600,NULL
32114,ENET160X600,NULL
32114,ERN160X600,NULL
32114,FOXN160X600,NULL
32114,XFIN160X600,NULL
32115,728X90,NULL
32116,COXTuckerCountyCVBMayJune2015IBVVideo,
32116,ENETTuckerCountyCVBMayJune2015IBVVideo,NULL
32116,ERNTuckerCountyCVBMayJune2015IBVVideo,NULL
32116,FOXNTuckerCountyCVBMayJune2015IBVVideo,NULL
32116,TuckerCountyCVBMayJune2015IBVVideo,NULL
32116,XFINTuckerCountyCVBMayJune2015IBVVideo,NULL
32117,160X600,NULL
32118,160X600,NULL
32118,320X50,_BL632145DB0E5__
32118,728X90,_BL4969890822E__
32119,160X600,NULL
32120,160X600,NULL
32121,160X600,NULL
32121,COX160X600,NULL
32121,ENET160X600,NULL
32121,ERN160X600,NULL
32121,FOXN160X600,NULL
32121,XFIN160X600,NULL
32122,160X600,NULL
32122,COX160X600,NULL
32122,ENET160X600,NULL
32122,ERN160X600,NULL
32122,FOXN160X600,NULL
32122,XFIN160X600,NULL
32123,160X600,NULL
32123,COX160X600,NULL
32123,ENET160X600,NULL
32123,ERN160X600,NULL
32123,FOXN160X600,NULL
32123,XFIN160X600,NULL
32124,COXProgressiveBankXFINITYIBVIBVVideo,NULL
32124,ENETProgressiveBankXFINITYIBVIBVVideo,NULL
32124,ERNProgressiveBankXFINITYIBVIBVVideo,NULL
32124,FOXNProgressiveBankXFINITYIBVIBVVideo,NULL
32124,ProgressiveBankXFINITYIBVIBVVideo,NULL
32124,XFINProgressiveBankXFINITYIBVIBVVideo,NULL
32125,300X250,NULL
32125,COX300X250,NULL
32125,ENET300X250,NULL
32125,ERN300X250,NULL
32125,FOXN300X250,NULL
32125,XFIN300X250,NULL
32126,DemoCarousel,
32126,DemoClassic,
32127,300x250,_BLf3c8c33__
32128,160X600,NULL
32128,728X90,NULL
32129,COXGinosDriveThruCarousel,NULL
32129,ENETGinosDriveThruCarousel,NULL
32129,ERNGinosDriveThruCarousel,NULL
32129,FOXNGinosDriveThruCarousel,NULL
32129,GinosDriveThruCarousel,NULL
32129,XFINGinosDriveThruCarousel,NULL
32130,160X600,NULL
32130,COX160X600,NULL
32130,ENET160X600,NULL
32130,ERN160X600,NULL
32130,FOXN160X600,NULL
32130,XFIN160X600,NULL
32131,160X600,NULL
32131,COX160X600,NULL
32131,ENET160X600,NULL
32131,ERN160X600,NULL
32131,FOXN160X600,NULL
32131,XFIN160X600,NULL
32132,160X600,NULL
32132,COX160X600,NULL
32132,ENET160X600,NULL
32132,ERN160X600,NULL
32132,FOXN160X600,NULL
32132,XFIN160X600,NULL
32133,COXGinosDriveThruCarousel,NULL
32133,ENETGinosDriveThruCarousel,NULL
32133,ERNGinosDriveThruCarousel,NULL
32133,FOXNGinosDriveThruCarousel,NULL
32133,GinosDriveThruCarousel,NULL
32133,XFINGinosDriveThruCarousel,NULL
32134,160X600,NULL
32134,COX160X600,NULL
32134,ENET160X600,NULL
32134,ERN160X600,NULL
32134,FOXN160X600,NULL
32134,XFIN160X600,NULL
32135,COXGerard2015AnnualXFINITYIBVVideo,NULL
32135,ENETGerard2015AnnualXFINITYIBVVideo,NULL
32135,ERNGerard2015AnnualXFINITYIBVVideo,NULL
32135,FOXNGerard2015AnnualXFINITYIBVVideo,NULL
32135,Gerard2015AnnualXFINITYIBVVideo,NULL
32135,XFINGerard2015AnnualXFINITYIBVVideo,NULL
32136,160X600,NULL
32136,300X250,NULL
32136,728X90,NULL
32137,160X600,NULL
32137,COX160X600,NULL
32137,ENET160X600,NULL
32137,ERN160X600,NULL
32137,FOXN160X600,NULL
32137,XFIN160X600,NULL
32138,redfordform,
32139,300x250,_BLbca9d26__
32140,COXEAT24PhilliesOnLineIBVVideo,NULL
32140,EAT24PhilliesOnLineIBVVideo,NULL
32140,ENETEAT24PhilliesOnLineIBVVideo,NULL
32140,ERNEAT24PhilliesOnLineIBVVideo,NULL
32140,FOXNEAT24PhilliesOnLineIBVVideo,NULL
32140,XFINEAT24PhilliesOnLineIBVVideo,NULL
32141,160X600,NULL
32141,728X90,NULL
32142,300x250,_BLa07e53b__
32143,320x50,_BL488e689__
32144,160X600,NULL
32144,COX160X600,NULL
32144,ENET160X600,NULL
32144,ERN160X600,NULL
32144,FOXN160X600,NULL
32144,XFIN160X600,NULL
32145,160X600,NULL
32145,COX160X600,NULL
32145,ENET160X600,NULL
32145,ERN160X600,NULL
32145,FOXN160X600,NULL
32145,XFIN160X600,NULL
32146,160X600,NULL
32146,320X50,_BLE303E076047__
32146,728X90,NULL
32147,160X600,NULL
32148,160X600,NULL
32148,COX160X600,NULL
32148,ENET160X600,NULL
32148,ERN160X600,NULL
32148,FOXN160X600,NULL
32148,XFIN160X600,NULL
32149,160X600,NULL
32150,COXKittysMayStaticDragandD,NULL
32150,ENETKittysMayStaticDragandD,NULL
32150,ERNKittysMayStaticDragandD,NULL
32150,FOXNKittysMayStaticDragandD,NULL
32150,KittysMayStaticDragandD,NULL
32150,XFINKittysMayStaticDragandD,NULL
32151,160X600,NULL
32152,COXMcEachinGeeESPNPowerbreakfastRich2Q15Car,NULL
32152,ENETMcEachinGeeESPNPowerbreakfastRich2Q15Car,NULL
32152,ERNMcEachinGeeESPNPowerbreakfastRich2Q15Car,NULL
32152,FOXNMcEachinGeeESPNPowerbreakfastRich2Q15Car,NULL
32152,McEachinGeeESPNPowerbreakfastRich2Q15Car,NULL
32152,XFINMcEachinGeeESPNPowerbreakfastRich2Q15Car,NULL
32153,XFINBaskinRobbinsFathersDay,
32154,160X600,NULL
32154,300X250,NULL
32154,728X90,NULL
32155,160X600,NULL
32155,COX160X600,NULL
32155,ENET160X600,NULL
32155,ERN160X600,NULL
32155,FOXN160X600,NULL
32155,XFIN160X600,NULL
32156,160X600,NULL
32156,COX160X600,NULL
32156,ENET160X600,NULL
32156,ERN160X600,NULL
32156,FOXN160X600,NULL
32156,XFIN160X600,NULL
32157,160X600,NULL
32157,COX160X600,NULL
32157,ENET160X600,NULL
32157,ERN160X600,NULL
32157,FOXN160X600,NULL
32157,XFIN160X600,NULL
32158,160X600,NULL
32158,COX160X600,NULL
32158,ENET160X600,NULL
32158,ERN160X600,NULL
32158,FOXN160X600,NULL
32158,XFIN160X600,NULL
32159,160X600,NULL
32159,COX160X600,NULL
32159,ENET160X600,NULL
32159,ERN160X600,NULL
32159,FOXN160X600,NULL
32159,XFIN160X600,NULL
32160,160X600,NULL
32160,COX160X600,NULL
32160,ENET160X600,NULL
32160,ERN160X600,NULL
32160,FOXN160X600,NULL
32160,XFIN160X600,NULL
32161,160X600,NULL
32161,COX160X600,NULL
32161,ENET160X600,NULL
32161,ERN160X600,NULL
32161,FOXN160X600,NULL
32161,XFIN160X600,NULL
32162,320x50,_BLa2b5cdd__
32163,160X600,NULL
32163,COX160X600,NULL
32163,ENET160X600,NULL
32163,ERN160X600,NULL
32163,FOXN160X600,NULL
32163,XFIN160X600,NULL
32164,160X600,NULL
32164,COX160X600,NULL
32164,ENET160X600,NULL
32164,ERN160X600,NULL
32164,FOXN160X600,NULL
32164,XFIN160X600,NULL
32165,300x250,_BLe346f75__
32166,MedicareDemo,NULL
32167,300x250,_BL84bee70__
32168,MedicareDemo,NULL
32169,160X600,NULL
32169,COX160X600,NULL
32169,ENET160X600,NULL
32169,ERN160X600,NULL
32169,FOXN160X600,NULL
32169,XFIN160X600,NULL
32170,160X600,NULL
32170,300X250,NULL
32170,728X90,NULL
32171,300x250,_BLcf9a8ef__
32172,COXVossTVAppliance2015OnlineIBVVideo,
32172,ENETVossTVAppliance2015OnlineIBVVideo,
32172,ERNVossTVAppliance2015OnlineIBVVideo,
32172,FOXNVossTVAppliance2015OnlineIBVVideo,
32172,VossTVAppliance2015OnlineIBVVideo,
32172,XFINVossTVAppliance2015OnlineIBVVideo,
32173,160X600,NULL
32173,728X90,NULL
32174,160X600,NULL
32174,300X250,NULL
32174,728X90,NULL
32175,160X600,NULL
32175,300X250,NULL
32175,728X90,NULL
32176,COXViennaInnOnlineDragandD,NULL
32176,ENETViennaInnOnlineDragandD,NULL
32176,ERNViennaInnOnlineDragandD,NULL
32176,FOXNViennaInnOnlineDragandD,NULL
32176,ViennaInnOnlineDragandD,NULL
32176,XFINViennaInnOnlineDragandD,NULL
32177,300x600,
32178,160X600,NULL
32178,320X50,NULL
32178,728X90,NULL
32179,160X600,NULL
32179,728X90,NULL
32180,728X90,NULL
32181,300x250,_BL223824f__
32182,300x250,_BLbfd2acc__
32183,300x250,_BL40fecfd__
32184,300x250,_BLa574ab2__
32185,160X600,NULL
32185,320X50,_BLA19A7160293__
32185,728X90,NULL
32186,COXLittleTreasuryJewelersMayJune2015IBVVide,NULL
32186,ENETLittleTreasuryJewelersMayJune2015IBVVide,NULL
32186,ERNLittleTreasuryJewelersMayJune2015IBVVide,NULL
32186,FOXNLittleTreasuryJewelersMayJune2015IBVVide,NULL
32186,LittleTreasuryJewelersMayJune2015IBVVide,NULL
32186,XFINLittleTreasuryJewelersMayJune2015IBVVide,NULL
32187,160X600,NULL
32188,TID8,
32189,160X600,NULL
32189,COX160X600,NULL
32189,ENET160X600,NULL
32189,ERN160X600,NULL
32189,FOXN160X600,NULL
32189,XFIN160X600,NULL
32190,160X600,NULL
32190,COX160X600,NULL
32190,ENET160X600,NULL
32190,ERN160X600,NULL
32190,FOXN160X600,NULL
32190,XFIN160X600,NULL
32191,160X600,NULL
32191,COX160X600,NULL
32191,ENET160X600,NULL
32191,ERN160X600,NULL
32191,FOXN160X600,NULL
32191,XFIN160X600,NULL
32192,160X600SWF,NULL
32192,728X90SWF,NULL
32193,160X600,NULL
32193,300X250,NULL
32193,728X90,NULL
32194,160X600,NULL
32194,COX160X600,NULL
32194,ENET160X600,NULL
32194,ERN160X600,NULL
32194,FOXN160X600,NULL
32194,XFIN160X600,NULL
32195,160X600,NULL
32195,COX160X600,NULL
32195,ENET160X600,NULL
32195,ERN160X600,NULL
32195,FOXN160X600,NULL
32195,XFIN160X600,NULL
32196,160X600,NULL
32196,COX160X600,NULL
32196,ENET160X600,NULL
32196,ERN160X600,NULL
32196,FOXN160X600,NULL
32196,XFIN160X600,NULL
32197,728x90,_BLd2612c5__
32198,160X600,NULL
32198,300X250,_BL7EAFFD10FB7__
32198,320X50,_BL7E3C24FC442__
32198,728X90,_BLB7CF18176BE__
32199,160X600,NULL
32199,728X90,NULL
32201,300x250,_BL8b8137f__
32202,160X600,NULL
32203,160X600,NULL
32204,160X600,NULL
32204,320X50,_BLA76A55C4CFB__
32204,728X90,NULL
32205,Audio,
32205,LoyolaHealthORTHO,_BL58f8c57__
32206,160X600,NULL
32206,320X50,_BLC03F63EFA08__
32206,728X90,NULL
32207,300x250,_BLcb246c2__
32210,300x250,_BLdeaed59__
32213,wef,
32218,Alliance429creativeDragandD,NULL
32218,COXAlliance429creativeDragandD,NULL
32218,ENETAlliance429creativeDragandD,NULL
32218,ERNAlliance429creativeDragandD,NULL
32218,FOXNAlliance429creativeDragandD,NULL
32218,XFINAlliance429creativeDragandD,NULL
32219,300x250,_BL98aa247__
32220,160X600,NULL
32220,COX160X600,NULL
32220,ENET160X600,NULL
32220,ERN160X600,NULL
32220,FOXN160X600,NULL
32220,XFIN160X600,NULL
32221,COXGochnauers2015XfinityAnnualDragandD,NULL
32221,ENETGochnauers2015XfinityAnnualDragandD,NULL
32221,ERNGochnauers2015XfinityAnnualDragandD,NULL
32221,FOXNGochnauers2015XfinityAnnualDragandD,NULL
32221,Gochnauers2015XfinityAnnualDragandD,NULL
32221,XFINGochnauers2015XfinityAnnualDragandD,NULL
32222,160X600,NULL
32222,COX160X600,NULL
32222,ENET160X600,NULL
32222,ERN160X600,NULL
32222,FOXN160X600,NULL
32222,XFIN160X600,NULL
32223,300x250,_BL2a3c570__
32224,160X600,NULL
32224,728X90,NULL
32225,300x250,
32226,320x50,_BL756bc85__
32227,300x250,_BL4f71d57__
32228,300x250,_BLc687da1__
32229,320X50,_BL4012B8E4A49__
32229,728X90,NULL
32230,BoyerNurseryOnLineMay2015DragandD,NULL
32230,COXBoyerNurseryOnLineMay2015DragandD,NULL
32230,ENETBoyerNurseryOnLineMay2015DragandD,NULL
32230,ERNBoyerNurseryOnLineMay2015DragandD,NULL
32230,FOXNBoyerNurseryOnLineMay2015DragandD,NULL
32230,XFINBoyerNurseryOnLineMay2015DragandD,NULL
32231,300x250,_BL6155d62__
32232,COXWheatlandFCU2015InteractiveIBVVideo,NULL
32232,ENETWheatlandFCU2015InteractiveIBVVideo,NULL
32232,ERNWheatlandFCU2015InteractiveIBVVideo,NULL
32232,FOXNWheatlandFCU2015InteractiveIBVVideo,NULL
32232,WheatlandFCU2015InteractiveIBVVideo,NULL
32232,XFINWheatlandFCU2015InteractiveIBVVideo,NULL
32233,160X600,NULL
32233,320X50,_BLE0E04876726__
32233,728X90,NULL
32234,160X600,NULL
32234,320X50,_BLDC0D88D79A3__
32234,728X90,_BL6A27F052FB4__
32235,COXEAT24PhilliesOnLineIBVVideo,NULL
32235,EAT24PhilliesOnLineIBVVideo,NULL
32235,ENETEAT24PhilliesOnLineIBVVideo,NULL
32235,ERNEAT24PhilliesOnLineIBVVideo,NULL
32235,FOXNEAT24PhilliesOnLineIBVVideo,NULL
32235,XFINEAT24PhilliesOnLineIBVVideo,NULL
32236,COXEAT24PhilliesOnLineIBVVideo,NULL
32236,EAT24PhilliesOnLineIBVVideo,NULL
32236,ENETEAT24PhilliesOnLineIBVVideo,NULL
32236,ERNEAT24PhilliesOnLineIBVVideo,NULL
32236,FOXNEAT24PhilliesOnLineIBVVideo,NULL
32236,XFINEAT24PhilliesOnLineIBVVideo,NULL
32237,COXEAT24PhilliesOnLineIBVVideo,NULL
32237,EAT24PhilliesOnLineIBVVideo,NULL
32237,ENETEAT24PhilliesOnLineIBVVideo,NULL
32237,ERNEAT24PhilliesOnLineIBVVideo,NULL
32237,FOXNEAT24PhilliesOnLineIBVVideo,NULL
32237,XFINEAT24PhilliesOnLineIBVVideo,NULL
32238,COXEAT24PhilliesOnLineIBVVideo,NULL
32238,EAT24PhilliesOnLineIBVVideo,NULL
32238,ENETEAT24PhilliesOnLineIBVVideo,NULL
32238,ERNEAT24PhilliesOnLineIBVVideo,NULL
32238,FOXNEAT24PhilliesOnLineIBVVideo,NULL
32238,XFINEAT24PhilliesOnLineIBVVideo,NULL
32239,COXEAT24PhilliesOnLineIBVVideo,NULL
32239,EAT24PhilliesOnLineIBVVideo,NULL
32239,ENETEAT24PhilliesOnLineIBVVideo,NULL
32239,ERNEAT24PhilliesOnLineIBVVideo,NULL
32239,FOXNEAT24PhilliesOnLineIBVVideo,NULL
32239,XFINEAT24PhilliesOnLineIBVVideo,NULL
32240,COXOnlinePAC5UNTMay2015ERNIBVVideo,NULL
32240,ENETOnlinePAC5UNTMay2015ERNIBVVideo,NULL
32240,ERNOnlinePAC5UNTMay2015ERNIBVVideo,NULL
32240,FOXNOnlinePAC5UNTMay2015ERNIBVVideo,NULL
32240,OnlinePAC5UNTMay2015ERNIBVVideo,NULL
32240,XFINOnlinePAC5UNTMay2015ERNIBVVideo,NULL
32241,300x250,_BL5668ec8__
32242,728x90,_BL98dae9c__
32243,COXNov2014thruMay2015DragandD,NULL
32243,ENETNov2014thruMay2015DragandD,NULL
32243,ERNNov2014thruMay2015DragandD,NULL
32243,FOXNNov2014thruMay2015DragandD,NULL
32243,Nov2014thruMay2015DragandD,NULL
32243,XFINNov2014thruMay2015DragandD,NULL
32244,320x50,_BL0b2dd97__
32245,2015XFINITYMayIBVVideo,NULL
32245,COX2015XFINITYMayIBVVideo,NULL
32245,ENET2015XFINITYMayIBVVideo,NULL
32245,ERN2015XFINITYMayIBVVideo,NULL
32245,FOXN2015XFINITYMayIBVVideo,NULL
32245,XFIN2015XFINITYMayIBVVideo,NULL
32246,2015XFINITYMayIBVVideo,NULL
32246,COX2015XFINITYMayIBVVideo,NULL
32246,ENET2015XFINITYMayIBVVideo,NULL
32246,ERN2015XFINITYMayIBVVideo,NULL
32246,FOXN2015XFINITYMayIBVVideo,NULL
32246,XFIN2015XFINITYMayIBVVideo,NULL
32247,2015XFINITYMayIBVVideo,NULL
32247,COX2015XFINITYMayIBVVideo,NULL
32247,ENET2015XFINITYMayIBVVideo,NULL
32247,ERN2015XFINITYMayIBVVideo,NULL
32247,FOXN2015XFINITYMayIBVVideo,NULL
32247,XFIN2015XFINITYMayIBVVideo,NULL
32248,COXMasonDixonAutoAuctionWASHXfinityIBVVideo,
32248,ENETMasonDixonAutoAuctionWASHXfinityIBVVideo,
32248,ERNMasonDixonAutoAuctionWASHXfinityIBVVideo,
32248,FOXNMasonDixonAutoAuctionWASHXfinityIBVVideo,
32248,MasonDixonAutoAuctionWASHXfinityIBVVideo,
32248,XFINMasonDixonAutoAuctionWASHXfinityIBVVideo,
32249,COXMasonDixonAutoAuctionBALTXfinityIBVVideo,
32249,ENETMasonDixonAutoAuctionBALTXfinityIBVVideo,
32249,ERNMasonDixonAutoAuctionBALTXfinityIBVVideo,
32249,FOXNMasonDixonAutoAuctionBALTXfinityIBVVideo,
32249,MasonDixonAutoAuctionBALTXfinityIBVVideo,
32249,XFINMasonDixonAutoAuctionBALTXfinityIBVVideo,
32250,XFINHotelCoOpIBV,
32251,COXOakHallInteractiveProposalRectangl,NULL
32251,ENETOakHallInteractiveProposalRectangl,NULL
32251,ERNOakHallInteractiveProposalRectangl,NULL
32251,FOXNOakHallInteractiveProposalRectangl,NULL
32251,OakHallInteractiveProposalRectangl,NULL
32251,XFINOakHallInteractiveProposalRectangl,NULL
32252,300x250IBV,_BLcf4fe21__
32252,Audio,
32253,728X90,NULL
32254,300x250NonFlash,_BLa2883fc__
32254,728x90NF,_BLa7f8903__
32254,Vertical,
32255,CarouselCategory,
32255,CarouselGeoCoded,
32255,CarouselNoCategory,
32255,HorizontalCards,
32255,NFGeo,_BL5e1ed33__
32255,VerticalCards,
32256,300x250,_BLa8a64b1__
32257,AntwerpenHyundaiMayONLINE42415IBVVideo,NULL
32257,COXAntwerpenHyundaiMayONLINE42415IBVVideo,NULL
32257,ENETAntwerpenHyundaiMayONLINE42415IBVVideo,NULL
32257,ERNAntwerpenHyundaiMayONLINE42415IBVVideo,NULL
32257,FOXNAntwerpenHyundaiMayONLINE42415IBVVideo,NULL
32257,XFINAntwerpenHyundaiMayONLINE42415IBVVideo,NULL
32258,320x50,_BLb85ef5a__
32259,COXtvandonlineDragandD,NULL
32259,ENETtvandonlineDragandD,NULL
32259,ERNtvandonlineDragandD,NULL
32259,FOXNtvandonlineDragandD,NULL
32259,tvandonlineDragandD,NULL
32259,XFINtvandonlineDragandD,NULL
32260,Copyof350578AntwerpenAutoParkMay43015IBV,NULL
32260,COXCopyof350578AntwerpenAutoParkMay43015IBV,NULL
32260,ENETCopyof350578AntwerpenAutoParkMay43015IBV,NULL
32260,ERNCopyof350578AntwerpenAutoParkMay43015IBV,NULL
32260,FOXNCopyof350578AntwerpenAutoParkMay43015IBV,NULL
32260,XFINCopyof350578AntwerpenAutoParkMay43015IBV,NULL
32261,DemoCarousel,
32261,DemoClassic,
32261,IHGDemo300x250NFcarousel,_BL0F215F62567__
32261,IHGDemo300x250NFSlider,_BL2044c28__
32262,DemoCarousel,
32262,DemoClassic,
32262,IHG300x250NFcarousel,_BLA0BB2F2BADE__
32262,IHG300x250NFSlider,_BLacde12d__
32263,300x250,_BLfbf848c__
32264,300x250,_BLc5a9beb__
32265,PreRoll,
32266,300x250,_BL2ba8eaf__
32267,300x250,_BLd23a738__
32268,DemoCarousel,
32268,DemoClassic,
32268,DemoIBV,
32269,PreRoll,_BL3477cbf__
32270,320x50,_BL85e75b3__
32271,160X600,NULL
32271,COX160X600,NULL
32271,ENET160X600,NULL
32271,ERN160X600,NULL
32271,FOXN160X600,NULL
32271,XFIN160X600,NULL
32272,160X600,NULL
32272,COX160X600,NULL
32272,ENET160X600,NULL
32272,ERN160X600,NULL
32272,FOXN160X600,NULL
32272,XFIN160X600,NULL
32273,160X600,NULL
32273,300X250,NULL
32273,728X90,NULL
32274,160X600,NULL
32274,300X250,NULL
32274,728X90,NULL
32275,160X600,NULL
32275,300X250,NULL
32275,728X90,NULL
32276,160X600,NULL
32276,300X250,NULL
32276,728X90,NULL
32277,160X600,NULL
32277,300X250,NULL
32277,728X90,NULL
32278,160X600,NULL
32278,300X250,NULL
32278,728X90,NULL
32279,160X600,NULL
32279,300X250,NULL
32279,728X90,NULL
32280,COXOnlineIBVVideo,NULL
32280,ENETOnlineIBVVideo,NULL
32280,ERNOnlineIBVVideo,NULL
32280,FOXNOnlineIBVVideo,NULL
32280,OnlineIBVVideo,NULL
32280,XFINOnlineIBVVideo,NULL
32281,COXRossEducationMayOnlineIBVVideo,NULL
32281,ENETRossEducationMayOnlineIBVVideo,NULL
32281,ERNRossEducationMayOnlineIBVVideo,NULL
32281,FOXNRossEducationMayOnlineIBVVideo,NULL
32281,RossEducationMayOnlineIBVVideo,NULL
32281,XFINRossEducationMayOnlineIBVVideo,NULL
32282,320X50,_BL08C28FDC13A__
32282,728X90,NULL
32283,160X600,NULL
32283,320X50,_BLFFBD05A706E__
32283,728X90,NULL
32284,320x50,
32285,160X600,NULL
32285,COX160X600,NULL
32285,ENET160X600,NULL
32285,ERN160X600,NULL
32285,FOXN160X600,NULL
32285,XFIN160X600,NULL
32286,160X600,NULL
32286,300X250,NULL
32286,728X90,NULL
32287,DemoCarousel,
32287,DemoClassic,
32288,320x50,_BLca900c6__
32289,COXPrestonGMOnlineMayDec2015IBV300x2,
32289,ENETPrestonGMOnlineMayDec2015IBV300x2,
32289,ERNPrestonGMOnlineMayDec2015IBV300x2,
32289,FOXNPrestonGMOnlineMayDec2015IBV300x2,
32289,PrestonGMOnlineMayDec2015IBV300x2,
32289,XFINPrestonGMOnlineMayDec2015IBV300x2,
32290,160X600GIF,NULL
32290,728X90GIF,NULL
32291,COXPrestonGM2OnlineMayDec2015IBV300x2,
32291,ENETPrestonGM2OnlineMayDec2015IBV300x2,
32291,ERNPrestonGM2OnlineMayDec2015IBV300x2,
32291,FOXNPrestonGM2OnlineMayDec2015IBV300x2,
32291,PrestonGM2OnlineMayDec2015IBV300x2,
